SampleID,Env,Contribution
TXX152,Kindergarten,0.1733813
TXX16,Kindergarten,0.123885855
TXX17,Kindergarten,0.17048714
TXX18,Kindergarten,0.16870864
TXX19,Kindergarten,0.23182085
TXX2,Kindergarten,0.07191638
TXX20,Kindergarten,0.057121314
TXX21,Kindergarten,0.11522483
TXX22,Kindergarten,0.15321578
TXX23,Kindergarten,0.046516106
TXX24,Kindergarten,0.19242647
TXX25,Kindergarten,0.010523527
TXX26,Kindergarten,0.090786695
TXX28,Kindergarten,0.13601467
TXX29,Kindergarten,0.13154018
TXX30,Kindergarten,0.2863061
TXX32,Kindergarten,0.117161274
TXX33,Kindergarten,0.190457
TXX34,Kindergarten,0.32361844
TXX35,Kindergarten,0.019443111
TXX36,Kindergarten,0.0176438
TXX37,Kindergarten,0.11566977
TXX38,Kindergarten,0.15758607
TXX40,Kindergarten,0.18938127
TXX42,Kindergarten,0.05757954
TXX43,Kindergarten,0.16580375
TXX44,Kindergarten,0.13242748
TXX45,Kindergarten,0.12199082
TXX46,Kindergarten,0.04241996
TXX47,Kindergarten,0.120901234
TXX48,Kindergarten,0.1798346
TXX49,Kindergarten,0.15004654
TXX5,Kindergarten,0.049991228
TXX50,Kindergarten,0.16457126
TXX51,Kindergarten,0.086226024
TXX52,Kindergarten,0.031542275
TXX53,Kindergarten,0.03902402
TXX54,Kindergarten,0.03824799
TXX55,Kindergarten,0.055224784
TXX56,Kindergarten,0.046130568
TXX57,Kindergarten,0.12714164
TXX58,Kindergarten,0.1371833
TXX59,Kindergarten,0.049861703
TXX60,Kindergarten,0.09526012
TXX61,Kindergarten,0.15125626
TXX62,Kindergarten,0.08269062
TXX63,Kindergarten,0.20748502
TXX64,Kindergarten,0.30190945
TXX65,Kindergarten,0.1521011
TXX66,Kindergarten,0.074301146
TXX67,Kindergarten,0.13334695
TXX68,Kindergarten,0.06584255
TXX69,Kindergarten,0.10960024
TXX70,Kindergarten,0.06201151
TXX72,Kindergarten,0.20751445
TXX73,Kindergarten,0.054167256
TXX74,Kindergarten,0.11853588
TXX75,Kindergarten,0.07698284
TXX76,Kindergarten,0.17112467
TXX77,Kindergarten,0.17429084
TXX78,Kindergarten,0.037391033
TXX79,Kindergarten,0.11968241
TXX8,Kindergarten,0.06655687
TXX80,Kindergarten,0.17035209
TXX81,Kindergarten,0.15928099
TXX82,Kindergarten,0.11533049
TXX83,Kindergarten,0.18849398
TXX84,Kindergarten,0.17679334
TXX85,Kindergarten,0.31067133
TXX86,Kindergarten,0.1209724
TXX87,Kindergarten,0.098930985
TXX88,Kindergarten,0.16171703
TXX89,Kindergarten,0.06721064
TXX9,Kindergarten,0.29703122
TXX90,Kindergarten,0.06823729
TXX91,Kindergarten,0.19122401
TXX93,Kindergarten,0.14061253
TXX94,Kindergarten,0.083388805
TXX95,Kindergarten,0.07287579
TXX96,Kindergarten,0.107468836
TXX97,Kindergarten,0.16252635
TXX98,Kindergarten,0.22187181
TXX99,Kindergarten,0.09235325
TZX1,Kindergarten,0.13537772
TZX10,Kindergarten,0.1053413
TZX100,Kindergarten,0.11544749
TZX101,Kindergarten,0.17235033
TZX102,Kindergarten,0.18123424
TZX103,Kindergarten,0.16245231
TZX104,Kindergarten,0.093986325
TZX106,Kindergarten,0.08880952
TZX107,Kindergarten,0.09957479
TZX108,Kindergarten,0.108464636
TZX109,Kindergarten,0.14878547
TZX11,Kindergarten,0.17581265
TZX111,Kindergarten,0.2730138
TZX112,Kindergarten,0.029946532
TZX114,Kindergarten,0.15957348
TZX115,Kindergarten,0.111892916
TZX116,Kindergarten,0.030868953
TZX117,Kindergarten,0.22759104
TZX118,Kindergarten,0.1707561
TZX12,Kindergarten,0.08006681
TZX120,Kindergarten,0.12578279
TZX121,Kindergarten,0.17383064
TZX13,Kindergarten,0.1533926
TZX14,Kindergarten,0.12110661
TZX15,Kindergarten,0.14437146
TZX16,Kindergarten,0.11045716
TZX17,Kindergarten,0.14016505
TZX18,Kindergarten,0.10605784
TZX19,Kindergarten,0.17661221
TZX2,Kindergarten,0.09814021
TZX20,Kindergarten,0.15287805
TZX21,Kindergarten,0.18583612
TZX23,Kindergarten,0.15211463
TZX23.2,Kindergarten,0.16239199
TZX24,Kindergarten,0.1345747
TZX25,Kindergarten,0.18093184
TZX26,Kindergarten,0.10772973
TZX27,Kindergarten,0.18569154
TZX28,Kindergarten,0.17166564
TZX29,Kindergarten,0.06995256
TZX3,Kindergarten,0.17598349
TZX30,Kindergarten,0.16868153
TZX31,Kindergarten,0.14814343
TZX32,Kindergarten,0.15028214
TZX33,Kindergarten,0.17095126
TZX34,Kindergarten,0.080770195
TZX35,Kindergarten,0.13415639
TZX36,Kindergarten,0.19687673
TZX37,Kindergarten,0.11503441
TZX38,Kindergarten,0.059645772
TZX39,Kindergarten,0.1269756
TZX4,Kindergarten,0.18728589
TZX40,Kindergarten,0.1556226
TZX41,Kindergarten,0.25430316
TZX42,Kindergarten,0.17205854
TZX43,Kindergarten,0.17084832
TZX44,Kindergarten,0.16687596
TZX45,Kindergarten,0.16788399
TZX46,Kindergarten,0.14250095
TZX47,Kindergarten,0.1451183
TZX48,Kindergarten,0.16596347
TZX49,Kindergarten,0.14629082
TZX5,Kindergarten,0.14905071
TZX50,Kindergarten,0.098120056
TZX51,Kindergarten,0.09437775
TZX52,Kindergarten,0.17457876
TZX53,Kindergarten,0.13573012
TZX54,Kindergarten,0.12135655
TZX55,Kindergarten,0.092553
TZX56,Kindergarten,0.18339355
TZX57,Kindergarten,0.18330738
TZX58,Kindergarten,0.14684592
TZX59,Kindergarten,0.1562065
TZX6,Kindergarten,0.16908593
TZX60,Kindergarten,0.1430987
TZX61,Kindergarten,0.17497104
TZX62,Kindergarten,0.07311923
TZX63,Kindergarten,0.108791955
TZX64,Kindergarten,0.0895063
TZX65,Kindergarten,0.16527009
TZX66,Kindergarten,0.18050179
TZX67,Kindergarten,0.09430081
TZX68,Kindergarten,0.14632507
TZX69,Kindergarten,0.13735315
TZX7,Kindergarten,0.15670095
TZX70,Kindergarten,0.117987745
TZX71,Kindergarten,0.1311174
TZX72,Kindergarten,0.17325768
TZX73,Kindergarten,0.16173244
TZX74,Kindergarten,0.1523828
TZX75,Kindergarten,0.1974279
TZX76,Kindergarten,0.16425656
TZX77,Kindergarten,0.10955784
TZX78,Kindergarten,0.15412685
TZX79,Kindergarten,0.08511305
TZX8,Kindergarten,0.10510698
TZX80,Kindergarten,0.14160018
TZX81,Kindergarten,0.13888799
TZX82,Kindergarten,0.11449692
TZX83,Kindergarten,0.17199653
TZX84,Kindergarten,0.12001307
TZX85,Kindergarten,0.0768136
TZX86,Kindergarten,0.3085067
TZX87,Kindergarten,0.14411427
TZX88,Kindergarten,0.057427865
TZX9,Kindergarten,0.14211306
TZX90,Kindergarten,0.20386027
TZX92,Kindergarten,0.051521465
TZX94,Kindergarten,0.15235007
TZX95,Kindergarten,0.15638304
TZX96,Kindergarten,0.08834801
TZX97,Kindergarten,0.3357246
TZX98,Kindergarten,0.17272355
TZX99,Kindergarten,0.11083394
Q108,Kindergarten,0.05818879
Q120,Kindergarten,0.069143526
Q123,Kindergarten,0.17972414
Q126,Kindergarten,0.17764927
Q32,Kindergarten,0.13393591
Q41,Kindergarten,0.15723132
Q47,Kindergarten,0.07526287
TQ034,Kindergarten,0.11871679
TQ052,Kindergarten,0.19620116
TQ060,Kindergarten,0.120367594
TQ062,Kindergarten,0.160842
TQ064,Kindergarten,0.08825724
TQ083,Kindergarten,0.110705845
TQ084,Kindergarten,0.14181206
TQ090,Kindergarten,0.1963715
TQ1,Kindergarten,0.0953624
TQ10,Kindergarten,0.116421856
TQ100,Kindergarten,0.11582431
TQ101,Kindergarten,0.10073454
TQ102,Kindergarten,0.14617217
TQ103,Kindergarten,0.18668428
TQ104,Kindergarten,0.08032321
TQ105,Kindergarten,0.21270694
TQ106,Kindergarten,0.18939091
TQ107,Kindergarten,0.1022507
TQ108,Kindergarten,0.13650216
TQ109,Kindergarten,0.11173191
TQ11,Kindergarten,0.058079448
TQ110,Kindergarten,0.06874012
TQ111,Kindergarten,0.11678028
TQ112,Kindergarten,0.16082942
TQ113,Kindergarten,0.12828827
TQ114,Kindergarten,0.09645664
TQ115,Kindergarten,0.123003565
TQ116,Kindergarten,0.09225871
TQ117,Kindergarten,0.16246547
TQ118,Kindergarten,0.16775277
TQ119,Kindergarten,0.13772692
TQ12,Kindergarten,0.08273097
TQ121,Kindergarten,0.1043206
TQ122,Kindergarten,0.15962449
TQ124,Kindergarten,0.10604479
TQ125,Kindergarten,0.082120694
TQ127,Kindergarten,0.053374216
TQ128,Kindergarten,0.11489824
TQ129,Kindergarten,0.14986828
TQ13,Kindergarten,0.091114156
TQ130,Kindergarten,0.18920623
TQ131,Kindergarten,0.16355413
TQ132,Kindergarten,0.11808915
TQ133,Kindergarten,0.076740734
TQ135,Kindergarten,0.1637185
TQ136,Kindergarten,0.102031894
TQ137,Kindergarten,0.11539097
TQ139,Kindergarten,0.049793
TQ14,Kindergarten,0.22022808
TQ140,Kindergarten,0.1109987
TQ141,Kindergarten,0.08347683
TQ15,Kindergarten,0.031811807
TQ16,Kindergarten,0.106796935
TQ19,Kindergarten,0.08596987
TQ2,Kindergarten,0.08259364
TQ20,Kindergarten,0.09670964
TQ21,Kindergarten,0.15655167
TQ22,Kindergarten,0.133352
TQ23,Kindergarten,0.112955086
TQ24,Kindergarten,0.09780112
TQ25,Kindergarten,0.14608972
TQ26,Kindergarten,0.09343413
TQ27,Kindergarten,0.11861006
TQ28,Kindergarten,0.10598292
TQ29,Kindergarten,0.18987
TQ3,Kindergarten,0.111049935
TQ30,Kindergarten,0.098350756
TQ31,Kindergarten,0.10822622
TQ33,Kindergarten,0.10200799
TQ35,Kindergarten,0.1056832
TQ36,Kindergarten,0.07274394
TQ38,Kindergarten,0.08937722
TQ39,Kindergarten,0.102228515
TQ4,Kindergarten,0.061725162
TQ42,Kindergarten,0.10948428
TQ43,Kindergarten,0.11297978
TQ44,Kindergarten,0.1668732
TQ45,Kindergarten,0.1399181
TQ46,Kindergarten,0.10170657
TQ48,Kindergarten,0.12111004
TQ49,Kindergarten,0.21799354
TQ5,Kindergarten,0.13221492
TQ50,Kindergarten,0.14904965
TQ51,Kindergarten,0.11194754
TQ53,Kindergarten,0.077399425
TQ54,Kindergarten,0.124993734
TQ55,Kindergarten,0.102401234
TQ56,Kindergarten,0.13879932
TQ57,Kindergarten,0.090411946
TQ58,Kindergarten,0.08225201
TQ59,Kindergarten,0.14678691
TQ6,Kindergarten,0.1256696
TQ61,Kindergarten,0.10777527
TQ63,Kindergarten,0.22183621
TQ65,Kindergarten,0.08212165
TQ66,Kindergarten,0.111355126
TQ67,Kindergarten,0.10723737
TQ68,Kindergarten,0.18480109
TQ69,Kindergarten,0.20786962
TQ7,Kindergarten,0.13143659
TQ70,Kindergarten,0.16572468
TQ71,Kindergarten,0.116720356
TQ72,Kindergarten,0.085734084
TQ73,Kindergarten,0.12697697
TQ74,Kindergarten,0.10260248
TQ75,Kindergarten,0.09945333
TQ76,Kindergarten,0.076412745
TQ77,Kindergarten,0.11733517
TQ78,Kindergarten,0.12295562
TQ79,Kindergarten,0.1049348
TQ8,Kindergarten,0.14643341
TQ80,Kindergarten,0.109251775
TQ81,Kindergarten,0.165145
TQ82,Kindergarten,0.110282354
TQ85,Kindergarten,0.10460534
TQ86,Kindergarten,0.16843365
TQ87,Kindergarten,0.088222854
TQ89,Kindergarten,0.09202116
TQ9,Kindergarten,0.1334287
TQ90,Kindergarten,0.13521726
TQ92,Kindergarten,0.2000262
TQ93,Kindergarten,0.11292206
TQ94,Kindergarten,0.10667841
TQ95,Kindergarten,0.10793671
TQ96,Kindergarten,0.16085723
TQ97,Kindergarten,0.099715255
TQ98,Kindergarten,0.09740736
TQ99,Kindergarten,0.103129864
TZ20,Kindergarten,0.027542038
TZ7,Kindergarten,0.13593777
TZ95,Kindergarten,0.07903387
TZ55,Kindergarten,0.0528835
TZ86,Kindergarten,0.030882355
TZ114,Kindergarten,0.27550477
TZ66,Kindergarten,0.071043
TZ15,Kindergarten,0.22840379
TZ109,Kindergarten,0.13807872
TZ85,Kindergarten,0.15165205
TZ115,Kindergarten,0.04208722
TZ71,Kindergarten,0.20633422
TZ62,Kindergarten,0.11321556
TZ64,Kindergarten,0.2189904
TZ112,Kindergarten,0.03119825
TZ63,Kindergarten,0.099960856
TZ93,Kindergarten,0.10272034
TZ74,Kindergarten,0.17560649
TZ65,Kindergarten,0.1702842
TZ45,Kindergarten,0.076724954
TZ11,Kindergarten,0.08945313
TZ53,Kindergarten,0.14653413
TZ44,Kindergarten,0.12715138
TZ34,Kindergarten,0.09287522
TZ59,Kindergarten,0.0726778
TZ73,Kindergarten,0.21453133
TZ94,Kindergarten,0.12476127
TZ16,Kindergarten,0.06599865
TZ102,Kindergarten,0.03613682
TZ38,Kindergarten,0.07311464
TZ24,Kindergarten,0.12926148
TZ58,Kindergarten,0.12629318
TZ28,Kindergarten,0.115491524
TZ83,Kindergarten,0.31521508
TZ33,Kindergarten,0.10273204
TZ29,Kindergarten,0.16635588
TZ22,Kindergarten,0.10345148
TZ107,Kindergarten,0.17349046
TZ12,Kindergarten,0.20240426
TZ32,Kindergarten,0.10483012
TZ78,Kindergarten,0.13800469
TZ6,Kindergarten,0.31694344
TZ111,Kindergarten,0.1620893
TZ47,Kindergarten,0.17497899
TZ88,Kindergarten,0.14352661
TZ30.1,Kindergarten,0.031076651
TZ108,Kindergarten,0.034365483
TZ19,Kindergarten,0.12385133
TZ40,Kindergarten,0.148704
TZ91,Kindergarten,0.12514937
TZ52,Kindergarten,0.06322581
TZ37,Kindergarten,0.1255468
TZ101,Kindergarten,0.1523182
TZ57,Kindergarten,0.19814967
TZ81,Kindergarten,0.06020163
TZ13,Kindergarten,0.2650087
TZ89,Kindergarten,0.094570935
TZ4,Kindergarten,0.12850612
TZ87,Kindergarten,0.10630827
TZ3,Kindergarten,0.09986012
TZ5,Kindergarten,0.07467402
TZ8,Kindergarten,0.035729975
TZ26,Kindergarten,0.14513858
TZ75,Kindergarten,0.09239958
TZ80,Kindergarten,0.0979435
TZ60,Kindergarten,0.036934156
TZ30,Kindergarten,0.08486816
TZ56,Kindergarten,0.10494118
TZ41,Kindergarten,0.124879114
TZ76,Kindergarten,0.18963325
TZ9,Kindergarten,0.03699976
TZ50,Kindergarten,0.035150554
TZ77,Kindergarten,0.10795402
TZ68,Kindergarten,0.16406505
TZ82,Kindergarten,0.06297534
TZ104,Kindergarten,0.030774565
TZ110,Kindergarten,0.20110172
TZ96,Kindergarten,0.18487637
TZ67,Kindergarten,0.08860537
TZ92,Kindergarten,0.17601007
TZ113,Kindergarten,0.070850514
TZ105,Kindergarten,0.107500374
TZ69,Kindergarten,0.12774998
TZ48,Kindergarten,0.100509994
TZ103,Kindergarten,0.11462511
TZ61,Kindergarten,0.13604683
TL100,Kindergarten,0.057542607
TL30,Kindergarten,0.17791128
TL107,Kindergarten,0.14551285
TL106,Kindergarten,0.062045045
TL80,Kindergarten,0.13521633
TL76,Kindergarten,0.084137
TL65,Kindergarten,0.11641325
TL7,Kindergarten,0.18728425
TL96,Kindergarten,0.03592853
TL86,Kindergarten,0.120988116
TL103,Kindergarten,0.10633912
TL95,Kindergarten,0.10005656
TL111,Kindergarten,0.117019035
TL61,Kindergarten,0.20699014
TL94,Kindergarten,0.19765218
TL62,Kindergarten,0.073316485
TL63,Kindergarten,0.30688208
TL37,Kindergarten,0.07978101
TL116,Kindergarten,0.09573979
TL31,Kindergarten,0.08211506
TL118,Kindergarten,0.16442463
TL13,Kindergarten,0.101486176
TL121,Kindergarten,0.07615622
TL57,Kindergarten,0.16797382
TL87,Kindergarten,0.09377945
TL64,Kindergarten,0.06929926
TL2,Kindergarten,0.09302341
TL108,Kindergarten,0.11983428
TL73,Kindergarten,0.03185111
TL55,Kindergarten,0.07062657
TL109,Kindergarten,0.16477425
TL77,Kindergarten,0.051602818
TL38,Kindergarten,0.15898372
TL12,Kindergarten,0.19547169
TL67,Kindergarten,0.13924095
TL10,Kindergarten,0.03122535
TL3,Kindergarten,0.033006914
TL14,Kindergarten,0.14289539
TL97,Kindergarten,0.16942045
TL123,Kindergarten,0.14867878
TL6,Kindergarten,0.19441934
100a,Kindergarten,0.16009663
TL120,Kindergarten,0.20111486
TL54,Kindergarten,0.107318394
TL117,Kindergarten,0.09918881
TL44,Kindergarten,0.06672736
TL71,Kindergarten,0.15386371
TL20,Kindergarten,0.11200458
TL1,Kindergarten,0.15413044
TL124,Kindergarten,0.14252704
TL78,Kindergarten,0.08465827
TL105,Kindergarten,0.15905163
TL81,Kindergarten,0.2475013
TL91,Kindergarten,0.08875107
TL66,Kindergarten,0.09860052
TL92,Kindergarten,0.14018948
TL88,Kindergarten,0.09012273
TL60,Kindergarten,0.20145306
TL69,Kindergarten,0.030790491
TL93,Kindergarten,0.08250074
TL113,Kindergarten,0.15388432
TL59,Kindergarten,0.090893246
TL115,Kindergarten,0.14503217
TL85,Kindergarten,0.13878487
TL4,Kindergarten,0.038714226
TL39,Kindergarten,0.14350392
TL16,Kindergarten,0.09745663
TL114,Kindergarten,0.1377122
TL129,Kindergarten,0.1396757
TL102,Kindergarten,0.13190977
TL110,Kindergarten,0.14424996
TL84,Kindergarten,0.10204135
TL112,Kindergarten,0.14462805
TL74,Kindergarten,0.19514085
TL70,Kindergarten,0.15402642
TL99,Kindergarten,0.13982445
TL82,Kindergarten,0.119932786
TL18,Kindergarten,0.034663633
TL23,Kindergarten,0.15541184
TL83,Kindergarten,0.09410567
100b,Kindergarten,0.15879412
TL90,Kindergarten,0.074066736
TL27,Kindergarten,0.07655371
TL5,Kindergarten,0.107796796
TL58,Kindergarten,0.10350767
TL119,Kindergarten,0.13614723
DYEY1,Middle age,0.11308615
DYEY10,Middle age,0.09691114
DYEY2,Middle age,0.09211057
DYEY3,Middle age,0.10384602
DYEY4,Middle age,0.07852184
DYEY5,Middle age,0.10964992
DYEY6,Middle age,0.1493069
DYEY7,Middle age,0.12809017
DYEY8,Middle age,0.2256176
DYEY9,Middle age,0.15325744
TET1,Middle age,0.08870875
TET10,Middle age,0.14453241
TET100,Middle age,0.06838766
TET103,Middle age,0.22977991
TET104,Middle age,0.26863348
TET105,Middle age,0.10117204
TET106,Middle age,0.37186417
TET107,Middle age,0.23173955
TET108,Middle age,0.2190833
TET109,Middle age,0.16375959
TET110,Middle age,0.08223754
TET112,Middle age,0.21247809
TET113,Middle age,0.1224785
TET114,Middle age,0.13810007
TET115,Middle age,0.13495035
TET117,Middle age,0.11157766
TET118,Middle age,0.093051285
TET119,Middle age,0.027604438
TET120,Middle age,0.06788482
TET121,Middle age,0.29651356
TET14,Middle age,0.16102497
TET15,Middle age,0.12280453
TET16,Middle age,0.12435191
TET18,Middle age,0.27553034
TET19,Middle age,0.1052326
TET2,Middle age,0.26875746
TET20,Middle age,0.0928887
TET24,Middle age,0.07885322
TET26,Middle age,0.24239138
TET28,Middle age,0.11346875
TET29,Middle age,0.11355487
TET31,Middle age,0.09982994
TET33,Middle age,0.092155725
TET34,Middle age,0.13886519
TET35,Middle age,0.12205756
TET36,Middle age,0.11521809
TET37,Middle age,0.10059666
TET38,Middle age,0.10909802
TET39,Middle age,0.06847366
TET4,Middle age,0.10680525
TET40,Middle age,0.091208175
TET41,Middle age,0.14831668
TET42,Middle age,0.118914686
TET43,Middle age,0.15343831
TET44,Middle age,0.10244383
TET45,Middle age,0.17277047
TET46,Middle age,0.11379544
TET47,Middle age,0.0863415
TET48,Middle age,0.1566132
TET5,Middle age,0.22973704
TET51,Middle age,0.1330975
TET52,Middle age,0.38461137
TET53,Middle age,0.16657656
TET54,Middle age,0.17991331
TET56,Middle age,0.11032021
TET57,Middle age,0.15198492
TET58,Middle age,0.13182904
TET6,Middle age,0.14206223
TET60,Middle age,0.11121433
TET61,Middle age,0.11381055
TET62,Middle age,0.08050946
TET63,Middle age,0.2460063
TET65,Middle age,0.12986067
TET67,Middle age,0.14275989
TET68,Middle age,0.28592923
TET7,Middle age,0.081728466
TET70,Middle age,0.121634096
TET71,Middle age,0.11673357
TET72,Middle age,0.15391809
TET75,Middle age,0.26966053
TET76,Middle age,0.24069014
TET77,Middle age,0.09601063
TET78,Middle age,0.20565787
TET79,Middle age,0.18790644
TET8,Middle age,0.091368645
TET80,Middle age,0.17284706
TET81,Middle age,0.18129566
TET82,Middle age,0.12410224
TET84,Middle age,0.1262929
TET85,Middle age,0.06920575
TET86,Middle age,0.083600916
TET87,Middle age,0.09989719
TET88,Middle age,0.11209428
TET89,Middle age,0.15862454
TET9,Middle age,0.17291951
TET90,Middle age,0.112666935
TET92,Middle age,0.10945027
TET93,Middle age,0.27321467
TET94,Middle age,0.11936403
TET95,Middle age,0.17763537
TET96,Middle age,0.14423099
TET97,Middle age,0.33301812
TET98,Middle age,0.10349237
DXX1,Middle age,0.12916976
DXX10,Middle age,0.07041128
DXX11,Middle age,0.18473136
DXX116,Middle age,0.26824665
DXX12,Middle age,0.24376005
DXX13,Middle age,0.17988364
DXX136,Middle age,0.2400151
DXX15,Middle age,0.11657555
DXX16,Middle age,0.1290319
DXX17,Middle age,0.16164248
DXX18,Middle age,0.13666676
DXX19,Middle age,0.14894426
DXX2,Middle age,0.13411999
DXX20,Middle age,0.3998425
DXX21,Middle age,0.09284441
DXX22,Middle age,0.17858355
DXX23,Middle age,0.22611865
DXX24,Middle age,0.078903265
DXX25,Middle age,0.20281722
DXX26,Middle age,0.17628193
DXX5,Middle age,0.27059463
DXX6,Middle age,0.110170096
DXX7,Middle age,0.090651035
DXX8,Middle age,0.39297596
DXX9,Middle age,0.11331677
TXX1,Middle age,0.14681034
TXX10,Middle age,0.08707567
TXX101,Middle age,0.21179724
TXX102,Middle age,0.10268812
TXX103,Middle age,0.18292984
TXX104,Middle age,0.089958206
TXX105,Middle age,0.10175535
TXX106,Middle age,0.26417103
TXX107,Middle age,0.06855426
TXX108,Middle age,0.11730608
TXX109,Middle age,0.13505422
TXX11,Middle age,0.075924315
TXX111,Middle age,0.10152008
TXX112,Middle age,0.12919384
TXX113,Middle age,0.12051798
TXX114,Middle age,0.123148665
TXX115,Middle age,0.11924349
TXX118,Middle age,0.11787281
TXX119,Middle age,0.095890775
TXX12,Middle age,0.15633662
TXX120,Middle age,0.15377943
TXX121,Middle age,0.11031172
TXX122,Middle age,0.15151753
TXX123,Middle age,0.09963486
TXX124,Middle age,0.097210914
TXX125,Middle age,0.24879535
TXX126,Middle age,0.27979028
TXX127,Middle age,0.18861163
TXX128,Middle age,0.09631016
TXX129,Middle age,0.22348225
TXX13,Middle age,0.3035552
TXX130,Middle age,0.14292845
TXX131,Middle age,0.14207724
TXX132,Middle age,0.10517646
TXX133,Middle age,0.14767502
TXX134,Middle age,0.22272223
TXX135,Middle age,0.23915234
TXX137,Middle age,0.07600335
TXX138,Middle age,0.06952208
TXX139,Middle age,0.24596123
TXX14,Middle age,0.08823278
TXX140,Middle age,0.10515935
TXX141,Middle age,0.12688603
TXX142,Middle age,0.38227195
TXX143,Middle age,0.07416754
TXX144,Middle age,0.112140395
TXX145,Middle age,0.13269049
TXX146,Middle age,0.09113872
TXX147,Middle age,0.07194328
TXX148,Middle age,0.21993186
TXX149,Middle age,0.16858923
TXX15,Middle age,0.06871352
TXX151,Middle age,0.1589971
TXX152,Middle age,0.06722598
TXX16,Middle age,0.21614039
TXX17,Middle age,0.08869256
TXX18,Middle age,0.07453598
TXX19,Middle age,0.10956097
TXX2,Middle age,0.14099674
TXX20,Middle age,0.29478768
TXX21,Middle age,0.07582332
TXX22,Middle age,0.08607353
TXX23,Middle age,0.20557572
TXX24,Middle age,0.25870124
TXX25,Middle age,0.23900834
TXX26,Middle age,0.07391018
TXX28,Middle age,0.22266062
TXX29,Middle age,0.09739654
TXX30,Middle age,0.09609291
TXX32,Middle age,0.15485835
TXX33,Middle age,0.15888092
TXX34,Middle age,0.203305
TXX35,Middle age,0.37283182
TXX36,Middle age,0.4440461
TXX37,Middle age,0.1407977
TXX38,Middle age,0.08475562
TXX40,Middle age,0.12634476
TXX42,Middle age,0.087371744
TXX43,Middle age,0.07042128
TXX44,Middle age,0.21769263
TXX45,Middle age,0.33706504
TXX46,Middle age,0.23671558
TXX47,Middle age,0.23065692
TXX48,Middle age,0.16984315
TXX49,Middle age,0.15664186
TXX5,Middle age,0.30757874
TXX50,Middle age,0.07091851
TXX51,Middle age,0.09443268
TXX52,Middle age,0.4545962
TXX53,Middle age,0.11663434
TXX54,Middle age,0.11259374
TXX55,Middle age,0.14687116
TXX56,Middle age,0.23736577
TXX57,Middle age,0.4334543
TXX58,Middle age,0.0966125
TXX59,Middle age,0.26015764
TXX60,Middle age,0.1334483
TXX61,Middle age,0.39880583
TXX62,Middle age,0.09396339
TXX63,Middle age,0.11412864
TXX64,Middle age,0.24281873
TXX65,Middle age,0.082845345
TXX66,Middle age,0.20379357
TXX67,Middle age,0.08173695
TXX68,Middle age,0.30614388
TXX69,Middle age,0.3298585
TXX70,Middle age,0.09205174
TXX72,Middle age,0.15831237
TXX73,Middle age,0.09011185
TXX74,Middle age,0.12128613
TXX75,Middle age,0.18470612
TXX76,Middle age,0.06885166
TXX77,Middle age,0.16117588
TXX78,Middle age,0.32047993
TXX79,Middle age,0.07410126
TXX8,Middle age,0.0771023
TXX80,Middle age,0.11303569
TXX81,Middle age,0.07258775
TXX82,Middle age,0.07476103
TXX83,Middle age,0.121924125
TXX84,Middle age,0.11107459
TXX85,Middle age,0.09811017
TXX86,Middle age,0.13033222
TXX87,Middle age,0.111435026
TXX88,Middle age,0.13545556
TXX89,Middle age,0.17276613
TXX9,Middle age,0.10601098
TXX90,Middle age,0.3056658
TXX91,Middle age,0.111462325
TXX93,Middle age,0.080190726
TXX94,Middle age,0.1654829
TXX95,Middle age,0.101597935
TXX96,Middle age,0.23352416
TXX97,Middle age,0.14511311
TXX98,Middle age,0.34262526
TXX99,Middle age,0.07540231
TZX1,Middle age,0.13524742
TZX10,Middle age,0.10140598
TZX100,Middle age,0.116663024
TZX101,Middle age,0.06847963
TZX102,Middle age,0.07706886
TZX103,Middle age,0.087238066
TZX104,Middle age,0.12888524
TZX106,Middle age,0.21085586
TZX107,Middle age,0.14421518
TZX108,Middle age,0.12406999
TZX109,Middle age,0.0877805
TZX11,Middle age,0.06573944
TZX111,Middle age,0.09010139
TZX112,Middle age,0.32197684
TZX114,Middle age,0.10295099
TZX115,Middle age,0.11294021
TZX116,Middle age,0.3175514
TZX117,Middle age,0.074194595
TZX118,Middle age,0.08190239
TZX12,Middle age,0.14270128
TZX120,Middle age,0.10854351
TZX121,Middle age,0.068744086
TZX13,Middle age,0.07117481
TZX14,Middle age,0.3017001
TZX15,Middle age,0.102749795
TZX16,Middle age,0.121996135
TZX17,Middle age,0.13472894
TZX18,Middle age,0.22388367
TZX19,Middle age,0.072337754
TZX2,Middle age,0.09469705
TZX20,Middle age,0.10141754
TZX21,Middle age,0.08779331
TZX23,Middle age,0.080919005
TZX23.2,Middle age,0.07409519
TZX24,Middle age,0.07400878
TZX25,Middle age,0.124590605
TZX26,Middle age,0.105383486
TZX27,Middle age,0.112276986
TZX28,Middle age,0.06860799
TZX29,Middle age,0.17006043
TZX3,Middle age,0.096513644
TZX30,Middle age,0.09889896
TZX31,Middle age,0.104056984
TZX32,Middle age,0.10247404
TZX33,Middle age,0.07745612
TZX34,Middle age,0.15297884
TZX35,Middle age,0.10031555
TZX36,Middle age,0.088254385
TZX37,Middle age,0.11148573
TZX38,Middle age,0.25190476
TZX39,Middle age,0.10044293
TZX4,Middle age,0.09403823
TZX40,Middle age,0.11992003
TZX41,Middle age,0.067323364
