,root:Elder,root:Young
S320,0.055133123,0.94486684
S290,0.29646587,0.7035342
SRR5602345,0.5688247,0.43117526
S330,0.5699202,0.43007985
SRR5602125,0.42600733,0.57399267
SRR5602220,0.5696994,0.43030065
S050,0.39115733,0.6088426
S080,0.5700962,0.4299038
SRR5602155,0.5691371,0.430863
SRR5602193,0.5163185,0.4836815
SRR5602335,0.5722071,0.4277929
SRR5602119,0.28860155,0.7113984
S150,0.03356107,0.96643895
SRR5602179,0.5371263,0.46287373
SRR3679961,0.5488077,0.45119235
SRR5602134,0.5688568,0.43114325
S130,0.232289,0.76771104
S200,0.5078382,0.49216178
S210,0.05799258,0.9420074
SRR5602290,0.04091709,0.9590829
SRR5602138,0.24097273,0.75902724
C052,0.56981266,0.43018734
C012,0.5096707,0.4903294
SRR5602168,0.0700366,0.92996335
SRR5602159,0.29493096,0.705069
SRR5602160,0.5708196,0.42918038
SRR5602010,0.56973845,0.43026152
C010,0.28834087,0.71165913
S240,0.05559468,0.9444054
S030,0.570076,0.429924
SRR5602324,0.24093783,0.7590622
SRR3679980,0.028709656,0.9712903
SRR5602349,0.5422109,0.45778912
S110,0.4982829,0.50171715
SRR5602182,0.5700686,0.42993137
S100,0.38938466,0.6106154
C042,0.13661483,0.86338514
SRR5602351,0.56983924,0.43016076
SRR5602333,0.17352757,0.82647246
S220,0.53059274,0.4694072
SRR5602092,0.39387307,0.60612696
S120,0.5700879,0.42991203
SRR5602260,0.5055382,0.49446172
SRR5602284,0.56970674,0.43029326
C021,0.5700902,0.42990983
SRR5602256,0.5733525,0.4266475
SRR5602234,0.3143483,0.68565166
SRR5602210,0.57238436,0.4276156
S010,0.4673393,0.5326607
S280,0.5696221,0.4303779
S260,0.5721913,0.42780873
S020,0.5684381,0.43156186
SRR5602016,0.57167685,0.42832318
S180,0.57004964,0.42995036
SRR5602145,0.3319434,0.6680566
