,root:Elder,root:Young
SRR3680059,0.64961314,0.3503869
SRR3680042,0.66117036,0.33882967
SRR3679990,0.6742029,0.3257971
SRR3680045,0.4118027,0.58819735
SRR5601931,0.2098306,0.79016936
SRR5602343,0.13841052,0.86158943
SRR3679977,0.67640734,0.3235927
SRR5602183,0.6673143,0.33268565
SRR5602261,0.6537977,0.3462023
SRR5610012,0.68721884,0.31278118
SRR5602341,0.6872676,0.3127324
SRR5602192,0.3717946,0.62820536
SRR3679987,0.14798471,0.85201526
SRR3680064,0.3638525,0.63614744
SRR5602167,0.6794091,0.32059097
SRR3679992,0.5198679,0.4801321
SRR5602265,0.26430556,0.73569447
SRR5602207,0.6825952,0.31740484
SRR5602185,0.6872656,0.31273448
SRR5602124,0.2346289,0.7653711
SRR5602354,0.68084997,0.31915006
SRR5602336,0.6854578,0.3145422
SRR5602122,0.23086224,0.7691377
SRR5602154,0.6762475,0.32375246
SRR5610014,0.6872575,0.3127424
SRR5602058,0.6824133,0.31758678
SRR5601982,0.6643733,0.33562678
SRR5602035,0.6746542,0.32534584
SRR3679936,0.3049819,0.6950181
SRR5602245,0.58318305,0.41681692
SRR5602022,0.6493221,0.3506779
SRR5602118,0.6840534,0.31594655
SRR5602026,0.21228729,0.7877127
SRR3680074,0.6668843,0.33311573
SRR5602153,0.1506063,0.8493937
SRR3680036,0.64001155,0.35998848
SRR3679973,0.6872676,0.3127324
SRR3680080,0.6864268,0.3135732
SRR5602095,0.6872676,0.3127324
SRR5602248,0.4139176,0.5860824
SRR5602175,0.6427219,0.35727808
SRR5602151,0.68543583,0.31456414
SRR5602123,0.6872676,0.3127324
SRR5602204,0.67991453,0.32008547
SRR5602148,0.6718374,0.3281626
SRR5602252,0.14239457,0.8576054
SRR5602012,0.12452292,0.8754771
SRR5602331,0.6872676,0.3127324
SRR3679967,0.6763216,0.3236783
SRR5602036,0.6829465,0.31705353
SRR5602079,0.65622354,0.3437764
SRR5602337,0.6866873,0.31331262
K125,0.12379102,0.87620896
SRR5602100,0.6857526,0.3142475
SRR5602165,0.6817432,0.31825683
