,root:Elder,root:Young
SRR5602278,0.43254527,0.56745476
SRR5602076,0.43374106,0.56625897
SRR5602171,0.5752537,0.42474627
K119,0.54674107,0.45325896
SRR5602233,0.0460128,0.95398724
SRR5602321,0.57526463,0.42473543
SRR5601967,0.43248498,0.56751496
SRR3679990,0.067122914,0.93287706
SRR5602280,0.029348014,0.9706519
SRR5602226,0.575241,0.424759
SRR5602060,0.5741225,0.42587745
SRR5602117,0.57423544,0.4257646
SRR5602338,0.48954,0.51045996
SRR5602273,0.26147136,0.7385286
SRR5602178,0.034543835,0.9654561
SRR5602197,0.16403621,0.8359638
SRR5601942,0.115220904,0.88477904
SRR5602005,0.57526475,0.42473522
SRR5602030,0.57480776,0.4251922
SRR5602170,0.5752161,0.42478386
SRR5602116,0.57369846,0.42630154
SRR5601984,0.07354438,0.9264556
SRR5602293,0.37045383,0.6295462
SRR5602249,0.5684017,0.4315983
SRR5602205,0.044452716,0.9555473
SRR5602031,0.41717914,0.5828209
SRR3679989,0.04569835,0.9543016
SRR5602275,0.05467702,0.945323
SRR5602023,0.57513493,0.4248651
SRR5602292,0.5653123,0.43468767
SRR5602311,0.57526475,0.42473522
SRR5602034,0.04261471,0.9573853
SRR3680093,0.2694208,0.7305792
SRR5602093,0.05305442,0.94694555
SRR5602169,0.57526475,0.42473522
SRR5602153,0.29462177,0.7053782
SRR3680068,0.053750668,0.9462493
SRR3679973,0.57526475,0.42473522
SRR5602115,0.050233904,0.94976616
SRR5601983,0.5752647,0.4247353
SRR5602320,0.08932111,0.9106789
SRR3679988,0.5751932,0.4248068
SRR3680063,0.04010607,0.95989394
SRR3679971,0.04331568,0.9566843
SRR5602279,0.03127191,0.9687281
SRR5602258,0.02891252,0.97108746
SRR5602285,0.47344345,0.52655655
SRR5602214,0.5740586,0.4259414
SRR3679967,0.042556237,0.9574438
SRR5602297,0.57526404,0.424736
SRR5602305,0.041218046,0.958782
SRR5602029,0.57444483,0.42555517
SRR5602337,0.575158,0.42484197
SRR3680002,0.060735676,0.9392643
SRR5602253,0.091369696,0.9086304
