,root:Elder,root:Young
SRR3680078,0.12788542,0.87211454
SRR3680042,0.66841143,0.33158863
SRR5601932,0.6748441,0.32515594
SRR5602136,0.68578696,0.314213
SRR5601967,0.5997381,0.40026182
SRR5602135,0.15988386,0.8401161
SRR5610012,0.68792593,0.31207407
SRR5602255,0.6813843,0.3186157
SRR5602316,0.66180956,0.33819044
C024,0.68846303,0.311537
SRR5602137,0.68846303,0.311537
SRR3680031,0.664661,0.33533895
SRR5602011,0.67573047,0.3242695
SRR5610011,0.6869463,0.31305373
SRR5602328,0.63883126,0.3611688
K304,0.1337696,0.86623037
SRR5602336,0.68016297,0.31983697
SRR5602154,0.676673,0.32332706
SRR5602172,0.65685457,0.34314546
SRR3679989,0.6779141,0.3220859
SRR5602275,0.30390203,0.6960979
SRR5602141,0.6859229,0.31407708
SRR5602292,0.21656434,0.7834357
SRR5602311,0.68846303,0.311537
SRR5602139,0.57540154,0.42459843
SRR3679936,0.21117468,0.7888253
SRR5602093,0.6540553,0.34594467
SRR5602022,0.62564814,0.37435183
K309,0.68176675,0.3182333
SRR5602118,0.6867866,0.3132134
SRR3680068,0.63920206,0.3607979
SRR5602212,0.67987806,0.32012194
SRR3679973,0.12635963,0.87364036
SRR5601983,0.6875141,0.31248587
SRR5602248,0.23708627,0.7629137
SRR3679983,0.68625367,0.3137464
SRR3679971,0.668109,0.33189106
SRR5802183,0.12629744,0.8737026
SRR3680046,0.68846303,0.311537
SRR5602027,0.6217189,0.37828112
SRR5602270,0.21933182,0.78066814
SRR5602123,0.6878144,0.31218556
SRR5601934,0.68846303,0.311537
SRR5602142,0.6879406,0.31205937
SRR5602176,0.6877621,0.31223795
SRR5602252,0.12630971,0.8736903
SRR5602297,0.68846303,0.311537
SRR3680048,0.65553886,0.34446114
SRR5601926,0.6762364,0.32376367
SRR5610008,0.67619216,0.32380787
SRR5602025,0.6553169,0.34468308
SRR5602100,0.61693335,0.38306665
SRR5602165,0.684205,0.31579494
SRR3680039,0.13227722,0.8677228
SRR5609969,0.6848268,0.3151732
