,root:Elder,root:Young
S320,0.33701047,0.66298956
S290,0.6067026,0.39329734
SRR5602345,0.6657857,0.33421436
S330,0.24756488,0.75243515
SRR5602125,0.116763175,0.8832368
SRR5602220,0.6399641,0.36003587
S050,0.11622794,0.8837721
S080,0.6659249,0.33407506
SRR5602155,0.6610542,0.33894578
SRR5602193,0.6108444,0.38915563
SRR5602335,0.6457297,0.35427028
SRR5602119,0.6250813,0.3749187
S150,0.11679185,0.88320816
SRR5602179,0.6536227,0.34637734
SRR3679961,0.1214184,0.87858164
SRR5602134,0.6650302,0.33496988
S130,0.44604397,0.55395603
S200,0.6572501,0.34274992
S210,0.11679192,0.8832081
SRR5602290,0.1251247,0.8748753
SRR5602138,0.540573,0.459427
C052,0.6651982,0.33480176
C012,0.111940384,0.8880597
SRR5602168,0.11675305,0.88324696
SRR5602159,0.63360596,0.36639404
SRR5602160,0.62296474,0.3770353
SRR5602010,0.6647522,0.33524784
C010,0.58810925,0.41189072
S240,0.11601093,0.88398904
S030,0.6659249,0.33407506
SRR5602324,0.63258106,0.36741892
SRR3679980,0.6659249,0.33407506
SRR5602349,0.35559425,0.6444058
S110,0.11679121,0.8832088
SRR5602182,0.6655185,0.33448148
S100,0.6194612,0.38053882
C042,0.11623278,0.88376725
SRR5602351,0.6653404,0.33465964
SRR5602333,0.59762144,0.40237862
S220,0.1424002,0.8575998
SRR5602092,0.6514606,0.34853944
S120,0.6108922,0.38910773
SRR5602260,0.66585875,0.33414128
SRR5602284,0.6657754,0.33422452
C021,0.6659249,0.33407506
SRR5602256,0.16302852,0.8369714
SRR5602234,0.6193253,0.38067472
SRR5602210,0.5972448,0.4027552
S010,0.11702623,0.8829738
S280,0.6658764,0.33412367
S260,0.12382545,0.8761745
S020,0.66236526,0.33763477
SRR5602016,0.65768653,0.3423135
S180,0.6655215,0.3344785
SRR5602145,0.25156957,0.7484305
