,root:Elder,root:Young
SRR3680078,0.33355594,0.6664441
SRR5602201,0.5751255,0.42487445
SRR3680042,0.57529193,0.42470804
SRR5601929,0.41612512,0.5838748
SRR3680016,0.1531583,0.8468417
SRR5602076,0.037210062,0.96278995
SRR5602060,0.5749782,0.4250218
SRR5602314,0.5220634,0.47793666
SRR5601990,0.5727799,0.42722005
SRR5610012,0.57324505,0.42675492
SRR5602341,0.5732609,0.42673913
SRR5602192,0.28524524,0.7147547
SRR5602178,0.062171284,0.9378287
SRR3679987,0.57206094,0.4279391
SRR5602099,0.5733046,0.42669538
K301,0.23762983,0.7623702
SRR3679992,0.538,0.46200004
SRR5602170,0.5730627,0.42693728
SRR5602116,0.5732031,0.42679694
SRR5602185,0.5761028,0.4238972
SRR5602054,0.5755931,0.42440692
SRR5602250,0.5720069,0.42799315
K304,0.1449923,0.8550077
SRR5602180,0.57325697,0.42674303
SRR5602336,0.44635558,0.5536444
SRR5602141,0.57308537,0.42691466
SRR5602289,0.5732493,0.42675078
SRR5602023,0.5729505,0.42704952
K108,0.56462604,0.43537393
SRR5602034,0.29913756,0.7008624
SRR5602245,0.57706296,0.42293704
SRR5602340,0.5732609,0.42673913
SRR5602026,0.47682512,0.52317494
K124,0.03143516,0.9685648
SRR5602248,0.45777276,0.54222727
SRR5602166,0.574233,0.425767
SRR5602353,0.57229066,0.4277093
SRR3679998,0.50258064,0.4974193
SRR3680086,0.4385381,0.5614619
SRR5602312,0.57237506,0.42762494
SRR5602263,0.57772505,0.42227498
SRR3680024,0.43238285,0.5676171
SRR5602203,0.57689047,0.42310956
SRR3680017,0.26307547,0.7369245
C002,0.10376685,0.89623314
SRR5601989,0.5720751,0.4279249
SRR5602318,0.3677008,0.6322992
SRR3679975,0.5732609,0.42673913
SRR5602214,0.5721816,0.42781845
SRR5602187,0.041374106,0.95862585
SRR3679967,0.31186613,0.6881339
SRR5602020,0.27103847,0.7289615
SRR5610008,0.5720051,0.42799494
SRR5602264,0.572533,0.42746705
SRR5602253,0.26897922,0.73102075
