,root:Elder,root:Young
S320,0.14884065,0.8511594
S290,0.4356167,0.5643833
SRR5602345,0.75260705,0.24739298
S330,0.75121075,0.2487893
SRR5602125,0.22123171,0.77876824
SRR5602220,0.7743702,0.22562988
S050,0.15803091,0.8419691
S080,0.7531002,0.24689978
SRR5602155,0.75799006,0.24200991
SRR5602193,0.5852081,0.41479194
SRR5602335,0.75638044,0.24361953
SRR5602119,0.7179476,0.28205243
S150,0.1465889,0.85341114
SRR5602179,0.7677511,0.23224892
SRR3679961,0.75067794,0.24932215
SRR5602134,0.7575662,0.2424338
S130,0.14635855,0.85364145
S200,0.773221,0.22677901
S210,0.64752436,0.3524757
SRR5602290,0.75275207,0.24724796
SRR5602138,0.740001,0.25999895
C052,0.75250417,0.24749583
C012,0.7743728,0.22562721
SRR5602168,0.14661203,0.85338795
SRR5602159,0.7247582,0.27524185
SRR5602160,0.77419937,0.22580062
SRR5602010,0.75416034,0.24583964
C010,0.2580003,0.7419996
S240,0.7316746,0.2683254
S030,0.6589628,0.34103718
SRR5602324,0.7388019,0.26119813
SRR3679980,0.7531002,0.24689978
SRR5602349,0.28262353,0.7173765
S110,0.77391684,0.22608313
SRR5602182,0.7534046,0.24659538
S100,0.5595739,0.44042608
C042,0.048549995,0.95145
SRR5602351,0.7542325,0.24576746
SRR5602333,0.1838799,0.8161201
S220,0.7686362,0.2313638
SRR5602092,0.7381435,0.26185647
S120,0.77437,0.22562993
SRR5602260,0.75274795,0.2472521
SRR5602284,0.7531076,0.24689245
C021,0.7531002,0.24689978
SRR5602256,0.22727935,0.7727207
SRR5602234,0.61638784,0.38361225
SRR5602210,0.6867605,0.3132395
S010,0.15033239,0.84966755
S280,0.75697356,0.24302638
S260,0.21464206,0.78535795
S020,0.74873203,0.25126794
SRR5602016,0.76460034,0.23539962
S180,0.75390464,0.2460954
SRR5602145,0.35830718,0.6416928
