,root:Elder,root:Young
SRR5601929,0.24961272,0.7503873
SRR5601965,0.47286826,0.52713174
SRR3680055,0.050940383,0.9490596
SRR5602321,0.5014091,0.49859083
SRR5602280,0.035164706,0.9648353
SRR5602226,0.5014091,0.49859083
SRR5601931,0.2456156,0.7543844
SRR5602183,0.5434537,0.45654634
SRR5602342,0.5480551,0.45194492
SRR5610010,0.50227857,0.49772143
SRR5602224,0.38567933,0.61432064
SRR5602192,0.23946026,0.7605397
SRR5602098,0.24722943,0.75277054
SRR3679987,0.18733218,0.8126678
SRR5602198,0.55146813,0.44853193
SRR3680064,0.35973254,0.6402675
SRR5602167,0.53431433,0.46568567
SRR5602015,0.35638142,0.6436186
SRR5602063,0.36828902,0.6317109
SRR5602250,0.4252458,0.5747541
SRR5602336,0.38641942,0.6135806
SRR5602205,0.21570784,0.78429216
SRR3680085,0.52837723,0.4716227
SRR3679930,0.25146666,0.7485333
SRR5602292,0.51226044,0.4877395
SRR5602035,0.28075066,0.71924937
SRR5602093,0.26063466,0.7393653
SRR5602022,0.25021031,0.74978966
SRR3680068,0.29488963,0.7051104
SRR5602232,0.5051301,0.49486992
K124,0.029738767,0.9702612
SRR3679996,0.5542036,0.44579637
SRR3680067,0.5071978,0.49280217
SRR5602267,0.24604379,0.7539562
SRR5602151,0.5424857,0.4575143
SRR5802183,0.052932084,0.947068
SRR5602114,0.26900586,0.73099416
SRR5601988,0.43868992,0.56131005
SRR3679945,0.2520647,0.74793535
SRR5602270,0.21860623,0.7813938
SRR3680017,0.22027075,0.77972925
SRR5602123,0.5628778,0.43712226
SRR5601959,0.028620576,0.9713794
SRR5601924,0.30757076,0.69242924
SRR5602257,0.363326,0.636674
SRR5602258,0.02939606,0.970604
SRR3679968,0.5549581,0.4450419
SRR5602246,0.17097314,0.8290269
SRR3679975,0.5014091,0.49859083
SRR5602214,0.5081731,0.4918268
SRR5602174,0.5014091,0.49859083
SRR5602332,0.5014091,0.49859083
SRR5610008,0.15291096,0.847089
SRR5602264,0.533754,0.46624598
SRR5602165,0.33069026,0.66930974
