,root:Elder,root:Young
S320,0.67131937,0.3286807
S290,0.6643276,0.33567235
SRR5602345,0.67388517,0.32611486
S330,0.13953482,0.86046517
SRR5602125,0.06667169,0.9333283
SRR5602220,0.6673675,0.33263248
S050,0.122715205,0.8772848
S080,0.6738542,0.32614577
SRR5602155,0.6911135,0.30888656
SRR5602193,0.57000273,0.42999724
SRR5602335,0.6829071,0.31709293
SRR5602119,0.65875226,0.3412477
S150,0.11659191,0.88340807
SRR5602179,0.6738542,0.32614577
SRR3679961,0.69024336,0.30975658
SRR5602134,0.6898238,0.31017613
S130,0.6421972,0.3578028
S200,0.6916423,0.30835775
S210,0.0386342,0.9613658
SRR5602290,0.6738137,0.3261863
SRR5602138,0.62702453,0.3729755
C052,0.67370945,0.3262905
C012,0.45642483,0.54357517
SRR5602168,0.5892726,0.41072735
SRR5602159,0.6092326,0.39076734
SRR5602160,0.69030315,0.30969688
SRR5602010,0.6931214,0.30687863
C010,0.5689907,0.4310093
S240,0.12666841,0.87333155
S030,0.04000255,0.9599974
SRR5602324,0.6638667,0.3361333
SRR3679980,0.6738542,0.32614577
SRR5602349,0.15834098,0.84165907
S110,0.119136356,0.88086367
SRR5602182,0.6933528,0.30664718
S100,0.6684138,0.33158615
C042,0.04436817,0.95563185
SRR5602351,0.6934619,0.30653813
SRR5602333,0.28486556,0.71513444
S220,0.6890675,0.31093258
SRR5602092,0.66477615,0.33522382
S120,0.6388647,0.3611353
SRR5602260,0.6737758,0.3262242
SRR5602284,0.6874147,0.31258535
C021,0.6738542,0.32614577
SRR5602256,0.39605483,0.6039452
SRR5602234,0.6897472,0.3102527
SRR5602210,0.40738967,0.59261036
S010,0.10961829,0.8903817
S280,0.68389446,0.31610548
S260,0.6432769,0.3567232
S020,0.6724345,0.3275655
SRR5602016,0.6655009,0.3344991
S180,0.69318527,0.30681473
SRR5602145,0.5723437,0.42765626
