,root:Elder,root:Young
SRR3680078,0.13164972,0.8683502
SRR5602201,0.6644927,0.33550724
SRR3680042,0.67470205,0.32529798
SRR5601929,0.67425174,0.32574823
SRR3680016,0.15935086,0.8406492
SRR5602076,0.54869956,0.4513004
SRR5602060,0.6930492,0.30695078
SRR5602314,0.66749775,0.33250222
SRR5601990,0.67939365,0.32060635
SRR5610012,0.69501597,0.304984
SRR5602341,0.69545007,0.3045499
SRR5602192,0.6354642,0.36453578
SRR5602178,0.12919602,0.87080395
SRR3679987,0.12808782,0.8719122
SRR5602099,0.69523335,0.30476663
K301,0.40972215,0.59027785
SRR3679992,0.67540324,0.32459676
SRR5602170,0.69447935,0.30552056
SRR5602116,0.69545007,0.3045499
SRR5602185,0.69474405,0.30525592
SRR5602054,0.6953957,0.30460426
SRR5602250,0.6950418,0.30495816
K304,0.5545922,0.44540784
SRR5602180,0.69525796,0.30474204
SRR5602336,0.69293493,0.3070651
SRR5602141,0.1270193,0.8729807
SRR5602289,0.6939028,0.30609724
SRR5602023,0.6927428,0.30725715
K108,0.6905587,0.3094413
SRR5602034,0.686602,0.31339803
SRR5602245,0.16620514,0.83379483
SRR5602340,0.69545007,0.3045499
SRR5602026,0.30657902,0.693421
K124,0.1265607,0.8734393
SRR5602248,0.40554217,0.59445786
SRR5602166,0.67743284,0.32256716
SRR5602353,0.6933896,0.30661035
SRR3679998,0.69190603,0.3080939
SRR3680086,0.689931,0.310069
SRR5602312,0.69213647,0.3078636
SRR5602263,0.29656142,0.7034386
SRR3680024,0.1270193,0.8729807
SRR5602203,0.6954219,0.3045781
SRR3680017,0.6867865,0.31321353
C002,0.12688822,0.8731117
SRR5601989,0.6898043,0.31019568
SRR5602318,0.68479246,0.3152075
SRR3679975,0.6954151,0.30458492
SRR5602214,0.6954491,0.3045509
SRR5602187,0.12864539,0.87135464
SRR3679967,0.6837204,0.3162796
SRR5602020,0.69545007,0.3045499
SRR5610008,0.12514034,0.8748597
SRR5602264,0.6900831,0.30991688
SRR5602253,0.14387059,0.85612947
