,root:Elder,root:Young
SRR3679963,0.25833166,0.7416683
SRR5601932,0.4126293,0.58737063
SRR5601995,0.1204987,0.87950134
SRR5602076,0.031716354,0.9682836
SRR5602217,0.54380304,0.4561969
SRR5602147,0.57025725,0.42974284
SRR5601981,0.2455846,0.7544154
SRR5602195,0.57039523,0.4296048
SRR3680065,0.2591723,0.7408277
K119,0.08142072,0.9185792
SRR5602140,0.33959433,0.6604057
SRR3680055,0.04218047,0.95781946
SRR5602060,0.5651599,0.43484
SRR3679931,0.24928604,0.75071394
SRR5602192,0.28685865,0.7131414
SRR5602316,0.060254805,0.9397452
SRR3680043,0.31127062,0.68872935
SRR5601992,0.21716927,0.7828307
SRR3679992,0.2688238,0.73117626
SRR5602207,0.44042832,0.5595717
SRR5602294,0.5663201,0.43367985
SRR3680079,0.5703617,0.4296383
SRR5602336,0.3177572,0.6822428
SRR3679989,0.2698489,0.7301511
SRR5601985,0.24953268,0.7504673
SRR5602141,0.32160273,0.67839724
SRR5602317,0.03549331,0.9645067
C048,0.5639702,0.43602976
SRR3679940,0.313316,0.686684
SRR3679994,0.2469498,0.7530502
SRR3679979,0.5674174,0.43258265
SRR5602212,0.5433566,0.45664337
SRR5602115,0.26471716,0.73528284
K124,0.029145427,0.9708546
SRR5602225,0.0286216,0.9713784
SRR5602166,0.5579553,0.44204465
SRR5601933,0.046027917,0.95397216
SRR3679998,0.29862598,0.70137405
SRR5602152,0.51959676,0.48040324
SRR3680063,0.2470044,0.7529956
SRR5602213,0.042917207,0.9570828
K316,0.04244791,0.9575521
SRR3680086,0.25148937,0.7485106
SRR5602247,0.5137772,0.48622283
SRR5602203,0.526411,0.473589
SRR3680049,0.0286216,0.9713784
C002,0.07253581,0.9274641
SRR5602279,0.028928043,0.97107196
SRR3679968,0.56785524,0.43214476
SRR5602012,0.53246063,0.46753946
SRR5602187,0.031862717,0.9681372
SRR5602157,0.5614551,0.4385449
SRR3679967,0.2504642,0.7495358
SRR5602305,0.24600336,0.7539967
K125,0.030411214,0.9695888
