,root:Elder,root:Young
SRR5601995,0.3036256,0.69637436
SRR5601929,0.28876427,0.71123576
SRR5602136,0.53619236,0.46380767
SRR3680072,0.25885612,0.74114394
SRR5602132,0.5228894,0.47711062
SRR3680055,0.5689772,0.43102282
SRR5602321,0.56932354,0.4306765
SRR5602343,0.3989931,0.6010069
SRR3679977,0.28345156,0.7165485
SRR5602342,0.5689864,0.4310136
SRR5601990,0.56917155,0.43082845
SRR5602143,0.055944975,0.9440551
SRR5602158,0.28682855,0.7131715
SRR5602338,0.46571085,0.53428906
SRR5602273,0.047711127,0.95228887
SRR5602017,0.5693047,0.4306953
SRR5602021,0.22735973,0.7726403
SRR3679987,0.56867677,0.43132323
SRR5602184,0.50512606,0.494874
C007,0.30771092,0.69228905
SRR5602287,0.57032365,0.42967635
K100,0.42530262,0.5746974
SRR5602116,0.432613,0.567387
SRR3679970,0.571207,0.42879292
SRR5602328,0.52290875,0.47709122
SRR5602054,0.5689071,0.4310929
SRR5602122,0.28309417,0.7169059
SRR5602154,0.56880265,0.43119732
SRR5602172,0.57176024,0.4282398
SRR3680085,0.56925344,0.43074653
SRR3679965,0.56833464,0.43166536
SRR5602101,0.432613,0.567387
SRR5602023,0.5689666,0.43103334
SRR5602118,0.5229559,0.4770441
SRR5602153,0.39471215,0.60528785
SRR3680036,0.27775168,0.7222483
SRR5602232,0.50980395,0.49019605
SRR5602014,0.28541386,0.71458614
SRR5602095,0.56932473,0.43067527
SRR3679969,0.3326527,0.66734725
SRR3679988,0.56911194,0.43088797
SRR5602312,0.56826043,0.43173963
SRR5602062,0.56932473,0.43067527
SRR5602330,0.56924975,0.43075025
SRR5602313,0.4647812,0.53521883
SRR3680070,0.31866404,0.6813359
SRR5602176,0.5693175,0.4306825
SRR5602148,0.52748823,0.4725118
SRR5602257,0.45335874,0.54664135
SRR3679968,0.56891704,0.43108293
SRR5602285,0.3515099,0.64849013
SRR5602214,0.56827915,0.4317209
SRR5602012,0.57150316,0.42849684
SRR5609969,0.5680451,0.43195492
SRR5602253,0.33396518,0.6660349
