,root:Elder,root:Young
SRR5602038,0.59412485,0.40587518
SRR5602262,0.582988,0.41701198
SRR5602296,0.24422476,0.7557753
SRR5602140,0.3679631,0.6320369
SRR3680045,0.2537024,0.7462976
SRR3679977,0.58207244,0.41792756
SRR3679946,0.10600602,0.8939939
SRR3680084,0.13991256,0.8600874
SRR5602135,0.13445973,0.8655403
SRR5601990,0.45256686,0.54743314
SRR5610012,0.6037466,0.3962534
SRR5602273,0.099569544,0.90043044
SRR5602302,0.48693776,0.5130622
SRR5602017,0.6036018,0.39639816
SRR5602021,0.57144094,0.42855906
SRR3680064,0.4756885,0.52431154
SRR5602316,0.14601457,0.85398537
SRR5602184,0.59378386,0.4062162
SRR5602287,0.23808467,0.76191527
SRR3679992,0.56211364,0.43788636
SRR5602170,0.6037788,0.39622125
SRR5602328,0.40551016,0.5944899
SRR3679929,0.11855855,0.8814415
SRR5602180,0.60401565,0.39598432
SRR5602205,0.4270525,0.5729475
SRR5602289,0.5914718,0.4085282
SRR5602101,0.5944145,0.40558556
SRR5602023,0.5748861,0.42511386
SRR3679930,0.586046,0.41395408
K108,0.59395033,0.40604967
SRR5601982,0.5856569,0.41434312
SRR5602139,0.5937394,0.40626058
SRR5602340,0.5944145,0.40558556
SRR3680053,0.530881,0.469119
K309,0.587405,0.41259497
SRR5602026,0.2806664,0.7193336
SRR3680036,0.57690036,0.42309958
SRR5602212,0.5873335,0.4126665
SRR3679976,0.31979683,0.6802032
C054,0.5938714,0.40612856
SRR3679996,0.5841327,0.4158674
SRR3680067,0.21878178,0.78121823
K316,0.31306165,0.68693835
SRR5602114,0.59260285,0.40739715
SRR5601988,0.5911834,0.40881655
SRR5602263,0.42669314,0.5733068
SRR3680070,0.44470268,0.5552973
SRR5602257,0.28611717,0.71388274
SRR5602279,0.59441406,0.4055859
SRR5602036,0.29890817,0.7010918
SRR3680048,0.5218726,0.47812742
SRR5601986,0.5903962,0.4096038
SRR5602332,0.5209306,0.47906935
SRR5602264,0.5912956,0.40870446
SRR5609969,0.5933512,0.4066488
