,root:Elder,root:Young
S320,0.71787393,0.2821261
S290,0.6196226,0.38037738
SRR5602345,0.81325287,0.18674715
S330,0.7771155,0.22288442
SRR5602125,0.16934597,0.830654
SRR5602220,0.8074474,0.19255263
S050,0.16818455,0.8318155
S080,0.8133034,0.18669662
SRR5602155,0.8133431,0.18665685
SRR5602193,0.7747064,0.22529359
SRR5602335,0.8126989,0.18730113
SRR5602119,0.79155934,0.20844062
S150,0.16976027,0.8302398
SRR5602179,0.7973664,0.2026336
SRR3679961,0.81296307,0.18703698
SRR5602134,0.8131539,0.18684605
S130,0.16933917,0.8306608
S200,0.7880784,0.21192156
S210,0.1697592,0.83024085
SRR5602290,0.8132695,0.18673053
SRR5602138,0.79565704,0.20434298
C052,0.81325626,0.18674372
C012,0.15806507,0.841935
SRR5602168,0.1697588,0.83024126
SRR5602159,0.78078306,0.21921693
SRR5602160,0.80287606,0.19712394
SRR5602010,0.81304926,0.18695073
C010,0.22394645,0.77605355
S240,0.16832162,0.83167833
S030,0.16281426,0.83718574
SRR5602324,0.7795969,0.2204031
SRR3679980,0.8133034,0.18669662
SRR5602349,0.18403232,0.8159677
S110,0.16788363,0.8321163
SRR5602182,0.8132378,0.18676218
S100,0.67859876,0.32140124
C042,0.0693705,0.93062955
SRR5602351,0.813171,0.186829
SRR5602333,0.20500185,0.7949982
S220,0.47640875,0.5235912
SRR5602092,0.7597301,0.24026987
S120,0.79020214,0.20979784
SRR5602260,0.8133034,0.18669662
SRR5602284,0.8132863,0.1867137
C021,0.8133034,0.18669662
SRR5602256,0.59757555,0.40242442
SRR5602234,0.7722581,0.22774188
SRR5602210,0.77115,0.22884998
S010,0.16902296,0.8309771
S280,0.8133352,0.18666486
S260,0.20543556,0.7945645
S020,0.8132453,0.18675472
SRR5602016,0.8139655,0.1860345
S180,0.8132214,0.18677865
SRR5602145,0.5026896,0.49731034
