,root:Elder,root:Young
S320,0.7753856,0.22461435
S290,0.6262929,0.37370706
SRR5602345,0.77523124,0.22476874
S330,0.77391195,0.22608806
SRR5602125,0.15427743,0.84572256
SRR5602220,0.75942963,0.24057038
S050,0.5356092,0.46439084
S080,0.77551544,0.22448453
SRR5602155,0.77367806,0.22632197
SRR5602193,0.502567,0.49743295
SRR5602335,0.7660211,0.2339789
SRR5602119,0.70738065,0.29261938
S150,0.7709413,0.22905864
SRR5602179,0.61738884,0.3826112
SRR3679961,0.77071434,0.22928569
SRR5602134,0.77457607,0.22542392
S130,0.69086653,0.3091335
S200,0.7749692,0.22503074
S210,0.12601393,0.87398607
SRR5602290,0.77551544,0.22448453
SRR5602138,0.66988635,0.33011365
C052,0.7746446,0.22535537
C012,0.7231358,0.2768641
SRR5602168,0.15332481,0.8466752
SRR5602159,0.74690354,0.2530965
SRR5602160,0.7472799,0.2527202
SRR5602010,0.7752467,0.22475332
C010,0.25423,0.74577004
S240,0.15468769,0.8453123
S030,0.12036473,0.8796352
SRR5602324,0.67768943,0.32231057
SRR3679980,0.77551544,0.22448453
SRR5602349,0.22570871,0.7742913
S110,0.5327702,0.4672298
SRR5602182,0.7754425,0.22455747
S100,0.7216741,0.27832595
C042,0.18885222,0.81114775
SRR5602351,0.7753497,0.22465032
SRR5602333,0.7162818,0.28371823
S220,0.771578,0.22842197
SRR5602092,0.75976187,0.24023816
S120,0.72601897,0.27398106
SRR5602260,0.7755089,0.2244911
SRR5602284,0.7755138,0.2244862
C021,0.77551544,0.22448453
SRR5602256,0.20736697,0.792633
SRR5602234,0.28076395,0.719236
SRR5602210,0.6002498,0.39975023
S010,0.15251742,0.84748256
S280,0.7706394,0.22936058
S260,0.22195886,0.7780412
S020,0.77390754,0.22609249
SRR5602016,0.7686652,0.2313348
S180,0.7754629,0.22453707
SRR5602145,0.38013723,0.6198628
