,root:Elder,root:Young
S320,0.032036047,0.96796393
S290,0.10284948,0.89715046
SRR5602345,0.5753483,0.42465174
S330,0.57554746,0.4244525
SRR5602125,0.043315988,0.956684
SRR5602220,0.5761403,0.4238597
S050,0.10666812,0.8933319
S080,0.5756225,0.42437753
SRR5602155,0.57460386,0.4253961
SRR5602193,0.44839013,0.5516099
SRR5602335,0.57656294,0.4234371
SRR5602119,0.09245575,0.9075442
S150,0.028852893,0.9711472
SRR5602179,0.30333358,0.6966664
SRR3679961,0.57787704,0.42212293
SRR5602134,0.57437235,0.42562768
S130,0.14871514,0.85128486
S200,0.57891613,0.42108393
S210,0.028889198,0.9711109
SRR5602290,0.07992126,0.92007875
SRR5602138,0.10634778,0.8936522
C052,0.57547694,0.42452303
C012,0.50999945,0.49000058
SRR5602168,0.05327394,0.946726
SRR5602159,0.1615586,0.83844143
SRR5602160,0.5765976,0.4234025
SRR5602010,0.57547486,0.4245252
C010,0.175411,0.82458895
S240,0.02941509,0.97058487
S030,0.5772428,0.42275718
SRR5602324,0.07844873,0.92155135
SRR3679980,0.028831532,0.9711684
SRR5602349,0.51597464,0.48402533
S110,0.48346937,0.51653063
SRR5602182,0.5756095,0.42439055
S100,0.2209865,0.7790136
C042,0.10677943,0.8932206
SRR5602351,0.5754943,0.4245057
SRR5602333,0.045206193,0.95479375
S220,0.2070989,0.7929011
SRR5602092,0.09575611,0.9042439
S120,0.5763244,0.4236756
SRR5602260,0.5748987,0.42510134
SRR5602284,0.5755037,0.42449632
C021,0.57562244,0.42437756
SRR5602256,0.5799606,0.42003942
SRR5602234,0.24859615,0.75140387
SRR5602210,0.5800039,0.4199961
S010,0.33111626,0.6688838
S280,0.575065,0.424935
S260,0.5784708,0.42152917
S020,0.5795971,0.4204029
SRR5602016,0.57826537,0.42173463
S180,0.5755921,0.42440784
SRR5602145,0.21375276,0.78624725
