,root:Elder,root:Young
S320,0.16591021,0.8340898
S290,0.6777034,0.3222966
SRR5602345,0.68366426,0.31633577
S330,0.6834634,0.31653664
SRR5602125,0.12271008,0.87728995
SRR5602220,0.6933285,0.3066715
S050,0.18145639,0.81854355
S080,0.6836667,0.31633335
SRR5602155,0.6849369,0.31506318
SRR5602193,0.67448187,0.32551807
SRR5602335,0.69353646,0.30646357
SRR5602119,0.66112316,0.33887684
S150,0.12290517,0.87709486
SRR5602179,0.69270164,0.30729833
SRR3679961,0.6836469,0.31635308
SRR5602134,0.684365,0.31563497
S130,0.65368694,0.34631306
S200,0.68359613,0.31640384
S210,0.122540675,0.87745935
SRR5602290,0.6836558,0.31634414
SRR5602138,0.634094,0.36590597
C052,0.68356663,0.31643334
C012,0.67690647,0.3230935
SRR5602168,0.12288157,0.8771184
SRR5602159,0.6514162,0.34858382
SRR5602160,0.6927414,0.30725858
SRR5602010,0.6833394,0.31666055
C010,0.21988389,0.7801161
S240,0.12829594,0.8717041
S030,0.6032667,0.39673325
SRR5602324,0.6086488,0.39135122
SRR3679980,0.6836667,0.31633335
SRR5602349,0.17318696,0.82681304
S110,0.12383452,0.87616545
SRR5602182,0.6835722,0.31642777
S100,0.5651001,0.43489987
C042,0.6839149,0.31608513
SRR5602351,0.68339527,0.3166047
SRR5602333,0.66878325,0.33121672
S220,0.68587714,0.31412283
SRR5602092,0.68091804,0.3190819
S120,0.69230795,0.3076921
SRR5602260,0.68366635,0.31633365
SRR5602284,0.68363506,0.31636497
C021,0.6836667,0.31633335
SRR5602256,0.630685,0.369315
SRR5602234,0.68125916,0.31874087
SRR5602210,0.492241,0.507759
S010,0.12382082,0.8761792
S280,0.6910963,0.30890366
S260,0.6820491,0.31795084
S020,0.68320173,0.3167982
SRR5602016,0.69212425,0.30787578
S180,0.68341774,0.31658226
SRR5602145,0.24620664,0.7537934
