,root:Elder,root:Young
SRR5602201,0.57489073,0.42510933
SRR5601932,0.5449654,0.4550346
SRR5601929,0.20657161,0.7934285
SRR3680016,0.4165312,0.5834688
SRR5602147,0.57609093,0.42390907
SRR5602008,0.5755228,0.42447725
SRR3680065,0.11479957,0.88520044
SRR3680055,0.57612807,0.423872
SRR5601967,0.40746632,0.59253377
SRR3680034,0.1162515,0.88374853
SRR5602280,0.03770412,0.96229583
SRR5602060,0.5750873,0.42491272
SRR5610010,0.5749284,0.42507157
SRR5602224,0.55603486,0.44396517
SRR5601990,0.576105,0.4238951
SRR5602098,0.093519405,0.9064806
SRR5602198,0.5761263,0.42387375
SRR5602196,0.5760594,0.42394057
C024,0.11067139,0.8893286
SRR5602137,0.5761282,0.42387187
SRR5602015,0.527029,0.47297102
SRR5601992,0.10361318,0.8963868
SRR5602130,0.07935326,0.9206467
SRR5602181,0.57553273,0.4244673
SRR5602287,0.43206313,0.56793684
SRR5602030,0.57541364,0.42458633
K301,0.20091942,0.79908055
SRR5601984,0.50558925,0.49441078
SRR5602249,0.53850645,0.4614936
SRR5602250,0.57500166,0.42499837
SRR5602354,0.5754958,0.42450425
SRR5602336,0.57508767,0.42491236
C011,0.58077693,0.41922316
SRR5602139,0.575747,0.424253
SRR3679940,0.26020586,0.7397941
SRR3680053,0.5760874,0.42391264
K309,0.5761276,0.42387247
SRR5602153,0.5336431,0.46635687
SRR5601928,0.5752536,0.4247464
SRR3680083,0.57611406,0.4238859
SRR5602267,0.13639604,0.8636039
SRR3679998,0.50726783,0.49273214
SRR5602194,0.5761282,0.42387187
SRR5602247,0.5643308,0.43566918
SRR5602142,0.5761196,0.42388043
SRR3680070,0.47063476,0.5293652
SRR5602258,0.029405998,0.970594
SRR5610085,0.32746592,0.6725341
SRR5602285,0.5766366,0.42336348
K105,0.53085476,0.4691452
SRR3679967,0.13963795,0.860362
SRR5602094,0.5761281,0.4238719
SRR5602332,0.5761261,0.4238739
SRR5601941,0.20685484,0.7931452
SRR5602165,0.5761192,0.42388073
