,root:Elder,root:Young
S320,0.6210531,0.37894687
S290,0.42037132,0.57962865
SRR5602345,0.6275624,0.37243763
S330,0.5201301,0.47986987
SRR5602125,0.10418303,0.8958169
SRR5602220,0.6253473,0.37465265
S050,0.109513946,0.890486
S080,0.6210751,0.37892494
SRR5602155,0.63422054,0.36577943
SRR5602193,0.21460986,0.7853901
SRR5602335,0.61512214,0.38487786
SRR5602119,0.60358566,0.39641437
S150,0.1097365,0.89026356
SRR5602179,0.6260656,0.37393436
SRR3679961,0.12082801,0.87917197
SRR5602134,0.6372468,0.36275327
S130,0.11694075,0.88305926
S200,0.6250868,0.3749132
S210,0.039765008,0.960235
SRR5602290,0.60408205,0.395918
SRR5602138,0.1783399,0.8216601
C052,0.62098664,0.37901336
C012,0.122476935,0.87752306
SRR5602168,0.50458866,0.49541137
SRR5602159,0.55582565,0.44417435
SRR5602160,0.6396641,0.3603359
SRR5602010,0.6388538,0.36114624
C010,0.19192201,0.80807805
S240,0.5851436,0.41485637
S030,0.13357775,0.86642224
SRR5602324,0.46147946,0.5385205
SRR3679980,0.6210751,0.37892494
SRR5602349,0.2993566,0.7006434
S110,0.104711935,0.89528805
SRR5602182,0.63648736,0.36351267
S100,0.5711693,0.42883065
C042,0.03314802,0.966852
SRR5602351,0.6404188,0.3595812
SRR5602333,0.10722213,0.89277786
S220,0.5153238,0.48467612
SRR5602092,0.60348856,0.39651144
S120,0.6251343,0.37486574
SRR5602260,0.6210749,0.3789251
SRR5602284,0.6334559,0.3665441
C021,0.6210751,0.37892494
SRR5602256,0.49775162,0.50224835
SRR5602234,0.6188924,0.38110766
SRR5602210,0.15984039,0.8401596
S010,0.1420384,0.8579616
S280,0.5951549,0.40484512
S260,0.38216174,0.6178383
S020,0.62096804,0.37903193
SRR5602016,0.62716025,0.3728398
S180,0.63816833,0.36183167
SRR5602145,0.27077353,0.72922647
